          81   52.8916       3.49092      0.862885E-17  0.743496E-16  0.595064E-15  0.306768E-16  0.298233E-15  0.157440E-15  0.967677E-16  0.842302E-15  0.252547E-15  0.184247E-14  0.600637E-14  0.391279E-13  0.191350E-15
          82   52.9643       3.49242      0.862413E-17  0.743059E-16  0.595857E-15  0.306588E-16  0.298595E-15  0.157661E-15  0.969097E-16  0.842563E-15  0.252589E-15  0.184231E-14  0.600572E-14  0.391256E-13  0.191417E-15
          83   53.0379       3.49393      0.861935E-17  0.742616E-16  0.596660E-15  0.306407E-16  0.298962E-15  0.157886E-15  0.970534E-16  0.842827E-15  0.252630E-15  0.184215E-14  0.600506E-14  0.391232E-13  0.191484E-15
          84   53.1125       3.49547      0.861452E-17  0.742169E-16  0.597472E-15  0.306223E-16  0.299332E-15  0.158112E-15  0.971988E-16  0.843093E-15  0.252673E-15  0.184198E-14  0.600440E-14  0.391208E-13  0.191552E-15
          85   53.1879       3.49702      0.860964E-17  0.741717E-16  0.598294E-15  0.306037E-16  0.299707E-15  0.158342E-15  0.973458E-16  0.843363E-15  0.252715E-15  0.184182E-14  0.600372E-14  0.391184E-13  0.191621E-15
          86   53.2643       3.49859      0.860471E-17  0.741261E-16  0.599124E-15  0.305850E-16  0.300086E-15  0.158574E-15  0.974945E-16  0.843635E-15  0.252758E-15  0.184165E-14  0.600304E-14  0.391159E-13  0.191691E-15
          87   53.3416       3.50018      0.859973E-17  0.740800E-16  0.599964E-15  0.305660E-16  0.300470E-15  0.158808E-15  0.976449E-16  0.843910E-15  0.252802E-15  0.184148E-14  0.600235E-14  0.391135E-13  0.191761E-15
          88   53.4197       3.50178      0.859470E-17  0.740334E-16  0.600814E-15  0.305469E-16  0.300857E-15  0.159045E-15  0.977969E-16  0.844188E-15  0.252846E-15  0.184130E-14  0.600166E-14  0.391110E-13  0.191832E-15
          89   53.4988       3.50341      0.858962E-17  0.739864E-16  0.601672E-15  0.305276E-16  0.301249E-15  0.159285E-15  0.979506E-16  0.844468E-15  0.252890E-15  0.184113E-14  0.600095E-14  0.391085E-13  0.191904E-15
          90   53.5788       3.50505      0.858449E-17  0.739389E-16  0.602540E-15  0.305081E-16  0.301645E-15  0.159527E-15  0.981059E-16  0.844752E-15  0.252935E-15  0.184095E-14  0.600024E-14  0.391059E-13  0.191977E-15
          91   53.6596       3.50670      0.857931E-17  0.738909E-16  0.603416E-15  0.304884E-16  0.302045E-15  0.159772E-15  0.982628E-16  0.845038E-15  0.252980E-15  0.184077E-14  0.599952E-14  0.391033E-13  0.192050E-15
          92   53.7414       3.50838      0.857408E-17  0.738425E-16  0.604302E-15  0.304685E-16  0.302450E-15  0.160020E-15  0.984214E-16  0.845326E-15  0.253026E-15  0.184059E-14  0.599880E-14  0.391007E-13  0.192125E-15
          93   53.8241       3.51007      0.856881E-17  0.737937E-16  0.605197E-15  0.304484E-16  0.302858E-15  0.160270E-15  0.985816E-16  0.845618E-15  0.253072E-15  0.184040E-14  0.599806E-14  0.390981E-13  0.192200E-15
          94   53.9077       3.51178      0.856348E-17  0.737444E-16  0.606102E-15  0.304282E-16  0.303271E-15  0.160523E-15  0.987435E-16  0.845912E-15  0.253119E-15  0.184022E-14  0.599732E-14  0.390955E-13  0.192275E-15
          95   53.9922       3.51351      0.855810E-17  0.736947E-16  0.607015E-15  0.304077E-16  0.303688E-15  0.160778E-15  0.989070E-16  0.846209E-15  0.253166E-15  0.184003E-14  0.599657E-14  0.390928E-13  0.192352E-15
          96   54.0775       3.51525      0.855268E-17  0.736445E-16  0.607937E-15  0.303871E-16  0.304109E-15  0.161036E-15  0.990721E-16  0.846508E-15  0.253213E-15  0.183984E-14  0.599581E-14  0.390901E-13  0.192429E-15
          97   54.1638       3.51712      0.854614E-17  0.735685E-16  0.608864E-15  0.303563E-16  0.304536E-15  0.161294E-15  0.992374E-16  0.846836E-15  0.253268E-15  0.183970E-14  0.599511E-14  0.390873E-13  0.192512E-15
          98   54.2510       3.51890      0.854063E-17  0.735175E-16  0.609804E-15  0.303354E-16  0.304965E-15  0.161557E-15  0.994057E-16  0.847141E-15  0.253317E-15  0.183950E-14  0.599434E-14  0.390846E-13  0.192591E-15
          99   54.3391       3.52069      0.853506E-17  0.734661E-16  0.610754E-15  0.303142E-16  0.305398E-15  0.161823E-15  0.995757E-16  0.847448E-15  0.253365E-15  0.183931E-14  0.599356E-14  0.390818E-13  0.192671E-15
         100   54.4281       3.52250      0.852945E-17  0.734142E-16  0.611712E-15  0.302929E-16  0.305835E-15  0.162091E-15  0.997473E-16  0.847758E-15  0.253414E-15  0.183911E-14  0.599277E-14  0.390790E-13  0.192751E-15
         101   54.5181       3.52433      0.852379E-17  0.733620E-16  0.612680E-15  0.302714E-16  0.306277E-15  0.162362E-15  0.999205E-16  0.848071E-15  0.253463E-15  0.183890E-14  0.599197E-14  0.390762E-13  0.192832E-15
