         138   58.4799       2.84929      0.869116E-14  0.755793E-14  0.120867E-14  0.646323E-14  0.181262E-14  0.451928E-15  0.711519E-15  0.152103E-14  0.127510E-13  0.349778E-13
         139   58.6042       2.85361      0.869419E-14  0.755970E-14  0.120921E-14  0.646245E-14  0.181264E-14  0.451952E-15  0.711482E-15  0.151860E-14  0.127353E-13  0.349874E-13
         140   58.7293       2.85795      0.869722E-14  0.756146E-14  0.120975E-14  0.646166E-14  0.181264E-14  0.451974E-15  0.711443E-15  0.151617E-14  0.127195E-13  0.349971E-13
         141   58.8554       2.86232      0.870025E-14  0.756321E-14  0.121029E-14  0.646087E-14  0.181264E-14  0.451994E-15  0.711401E-15  0.151373E-14  0.127037E-13  0.350069E-13
         142   58.9823       2.86671      0.870328E-14  0.756495E-14  0.121083E-14  0.646007E-14  0.181263E-14  0.452012E-15  0.711355E-15  0.151128E-14  0.126878E-13  0.350166E-13
         143   59.1102       2.87113      0.870631E-14  0.756668E-14  0.121136E-14  0.645927E-14  0.181261E-14  0.452029E-15  0.711306E-15  0.150882E-14  0.126718E-13  0.350265E-13
         144   59.2390       2.87558      0.870934E-14  0.756841E-14  0.121189E-14  0.645847E-14  0.181259E-14  0.452043E-15  0.711255E-15  0.150635E-14  0.126557E-13  0.350363E-13
         145   59.3686       2.88005      0.871236E-14  0.757012E-14  0.121241E-14  0.645765E-14  0.181256E-14  0.452056E-15  0.711200E-15  0.150387E-14  0.126396E-13  0.350463E-13
         146   59.4992       2.88454      0.871537E-14  0.757182E-14  0.121293E-14  0.645684E-14  0.181252E-14  0.452067E-15  0.711142E-15  0.150139E-14  0.126234E-13  0.350563E-13
         147   59.6307       2.88906      0.871839E-14  0.757351E-14  0.121345E-14  0.645602E-14  0.181248E-14  0.452075E-15  0.711080E-15  0.149890E-14  0.126072E-13  0.350663E-13
         148   59.7631       2.89360      0.872140E-14  0.757519E-14  0.121396E-14  0.645519E-14  0.181242E-14  0.452082E-15  0.711015E-15  0.149640E-14  0.125909E-13  0.350764E-13
         149   59.8963       2.89817      0.872440E-14  0.757685E-14  0.121447E-14  0.645436E-14  0.181236E-14  0.452087E-15  0.710947E-15  0.149389E-14  0.125745E-13  0.350865E-13
         150   60.0305       2.90276      0.872740E-14  0.757851E-14  0.121498E-14  0.645352E-14  0.181229E-14  0.452090E-15  0.710876E-15  0.149138E-14  0.125580E-13  0.350966E-13
